date,股票代码,open,close,high,low,volume,amount,振幅,涨跌幅,涨跌额,turnover
2023-01-03,600018,4.8,4.8,4.86,4.76,286304,153531148.0,2.09,0.42,0.02,0.12
2023-01-04,600018,4.79,4.83,4.85,4.79,208718,112418416.0,1.25,0.63,0.03,0.09
2023-01-05,600018,4.84,4.83,4.86,4.81,151337,81585459.0,1.04,0.0,0.0,0.07
2023-01-06,600018,4.82,4.77,4.83,4.76,139162,74472763.0,1.45,-1.24,-0.06,0.06
2023-01-09,600018,4.79,4.77,4.8,4.73,163296,86933672.0,1.47,0.0,0.0,0.07
2023-01-10,600018,4.76,4.68,4.77,4.68,159080,83734271.0,1.89,-1.89,-0.09,0.07
2023-01-11,600018,4.66,4.66,4.71,4.66,191544,100297458.0,1.07,-0.43,-0.02,0.08
2023-01-12,600018,4.67,4.65,4.69,4.64,174696,91151604.0,1.07,-0.21,-0.01,0.08
2023-01-13,600018,4.65,4.68,4.69,4.64,159180,83100894.0,1.08,0.65,0.03,0.07
2023-01-16,600018,4.68,4.72,4.75,4.66,213154,112527903.0,1.92,0.85,0.04,0.09
2023-01-17,600018,4.75,4.71,4.75,4.67,155829,81882166.0,1.69,-0.21,-0.01,0.07
2023-01-18,600018,4.7,4.69,4.71,4.67,159135,83553995.0,0.85,-0.42,-0.02,0.07
2023-01-19,600018,4.68,4.71,4.71,4.66,142238,74624602.0,1.07,0.43,0.02,0.06
2023-01-20,600018,4.71,4.76,4.76,4.7,258874,137253775.0,1.27,1.06,0.05,0.11
2023-01-30,600018,4.79,4.77,4.83,4.77,223868,119840928.0,1.26,0.21,0.01,0.1
2023-01-31,600018,4.77,4.77,4.8,4.76,157752,84230710.0,0.84,0.0,0.0,0.07
2023-02-01,600018,4.79,4.8,4.81,4.75,275761,147116675.0,1.26,0.63,0.03,0.12
2023-02-02,600018,4.8,4.78,4.81,4.77,289588,154878408.0,0.83,-0.42,-0.02,0.12
2023-02-03,600018,4.77,4.72,4.78,4.69,252918,133648714.0,1.88,-1.26,-0.06,0.11
2023-02-06,600018,4.7,4.7,4.73,4.68,165869,87296826.0,1.06,-0.42,-0.02,0.07
2023-02-07,600018,4.7,4.72,4.73,4.7,195980,103339060.0,0.64,0.43,0.02,0.08
2023-02-08,600018,4.73,4.71,4.74,4.69,159504,84124883.0,1.06,-0.21,-0.01,0.07
2023-02-09,600018,4.7,4.72,4.74,4.69,186074,98201634.0,1.06,0.21,0.01,0.08
2023-02-10,600018,4.72,4.73,4.77,4.71,233918,123986603.0,1.27,0.21,0.01,0.1
2023-02-13,600018,4.74,4.77,4.78,4.73,262899,139678809.0,1.06,0.85,0.04,0.11
2023-02-14,600018,4.78,4.75,4.78,4.74,154660,82204662.0,0.84,-0.42,-0.02,0.07
2023-02-15,600018,4.76,4.72,4.76,4.7,188951,99739926.0,1.26,-0.63,-0.03,0.08
2023-02-16,600018,4.72,4.67,4.75,4.66,276688,145906877.0,1.91,-1.06,-0.05,0.12
2023-02-17,600018,4.68,4.66,4.7,4.65,268452,140380165.0,1.07,-0.21,-0.01,0.12
2023-02-20,600018,4.66,4.72,4.73,4.66,208370,109496242.0,1.5,1.29,0.06,0.09
2023-02-21,600018,4.72,4.75,4.76,4.71,214078,113435521.0,1.06,0.64,0.03,0.09
2023-02-22,600018,4.74,4.74,4.75,4.71,121899,64571282.0,0.84,-0.21,-0.01,0.05
2023-02-23,600018,4.74,4.72,4.75,4.7,171538,90595857.0,1.05,-0.42,-0.02,0.07
2023-02-24,600018,4.73,4.7,4.74,4.69,143353,75552888.0,1.06,-0.42,-0.02,0.06
2023-02-27,600018,4.7,4.71,4.73,4.69,122888,64766027.0,0.85,0.21,0.01,0.05
2023-02-28,600018,4.72,4.76,4.76,4.71,264996,140510335.0,1.06,1.06,0.05,0.11
2023-03-01,600018,4.78,4.79,4.79,4.76,271267,144652271.0,0.63,0.63,0.03,0.12
2023-03-02,600018,4.78,4.82,4.84,4.77,311765,167578119.0,1.46,0.63,0.03,0.13
2023-03-03,600018,4.82,4.92,4.95,4.81,586112,319984623.0,2.9,2.07,0.1,0.25
2023-03-06,600018,4.94,4.9,4.96,4.89,291198,159697523.0,1.42,-0.41,-0.02,0.13
2023-03-07,600018,4.89,4.86,4.96,4.84,319979,175150953.0,2.45,-0.82,-0.04,0.14
2023-03-08,600018,4.84,4.86,4.89,4.8,197898,107002137.0,1.85,0.0,0.0,0.09
2023-03-09,600018,4.88,4.83,4.89,4.81,128520,69492521.0,1.65,-0.62,-0.03,0.06
2023-03-10,600018,4.81,4.81,4.86,4.8,186430,100287454.0,1.24,-0.41,-0.02,0.08
2023-03-13,600018,4.78,4.89,4.9,4.78,275778,149269731.0,2.49,1.66,0.08,0.12
2023-03-14,600018,4.88,4.85,4.95,4.85,265214,144762188.0,2.04,-0.82,-0.04,0.11
2023-03-15,600018,4.87,4.99,5.01,4.83,491068,270018929.0,3.71,2.89,0.14,0.21
2023-03-16,600018,4.98,5.0,5.07,4.98,361187,201666554.0,1.8,0.2,0.01,0.16
2023-03-17,600018,5.01,5.03,5.07,4.99,337792,188859101.0,1.6,0.6,0.03,0.15
2023-03-20,600018,5.02,5.01,5.09,4.98,321236,179773670.0,2.19,-0.4,-0.02,0.14
2023-03-21,600018,5.0,4.99,5.03,4.93,352765,195312353.0,2.0,-0.4,-0.02,0.15
2023-03-22,600018,5.0,5.0,5.02,4.96,185288,102833656.0,1.2,0.2,0.01,0.08
2023-03-23,600018,4.98,5.06,5.07,4.96,216323,121013654.0,2.2,1.2,0.06,0.09
2023-03-24,600018,5.05,4.99,5.05,4.97,209604,116732091.0,1.58,-1.38,-0.07,0.09
2023-03-27,600018,5.02,4.96,5.02,4.93,281979,155982329.0,1.8,-0.6,-0.03,0.12
2023-03-28,600018,4.99,4.99,5.03,4.95,189268,105158202.0,1.61,0.6,0.03,0.08
2023-03-29,600018,4.99,4.99,5.03,4.96,174435,96887315.0,1.4,0.0,0.0,0.08
2023-03-30,600018,4.98,5.01,5.02,4.93,179674,99452695.0,1.8,0.4,0.02,0.08
2023-03-31,600018,5.01,4.98,5.05,4.97,201290,112073596.0,1.6,-0.6,-0.03,0.09
2023-04-03,600018,4.98,4.93,4.99,4.91,307375,169023357.0,1.61,-1.0,-0.05,0.13
2023-04-04,600018,4.92,4.99,5.03,4.88,359672,198892654.0,3.04,1.22,0.06,0.16
2023-04-06,600018,4.99,4.98,5.01,4.95,147682,81749461.0,1.2,-0.2,-0.01,0.06
2023-04-07,600018,4.97,4.93,4.98,4.9,181094,99520321.0,1.61,-1.0,-0.05,0.08
2023-04-10,600018,4.92,4.91,4.92,4.88,117020,63874803.0,0.81,-0.41,-0.02,0.05
2023-04-11,600018,4.92,4.91,4.92,4.86,153252,83509014.0,1.22,0.0,0.0,0.07
2023-04-12,600018,4.91,5.01,5.02,4.9,251842,139644033.0,2.44,2.04,0.1,0.11
2023-04-13,600018,4.99,5.01,5.07,4.98,181413,101275743.0,1.8,0.0,0.0,0.08
2023-04-14,600018,5.04,5.02,5.05,4.97,157155,87440615.0,1.6,0.2,0.01,0.07
2023-04-17,600018,5.02,5.09,5.1,5.01,283271,159700519.0,1.79,1.39,0.07,0.12
2023-04-18,600018,5.14,5.17,5.23,5.1,372315,212895931.0,2.55,1.57,0.08,0.16
2023-04-19,600018,5.17,5.17,5.22,5.11,263685,151015669.0,2.13,0.0,0.0,0.11
2023-04-20,600018,5.17,5.14,5.19,5.07,223520,127047088.0,2.32,-0.58,-0.03,0.1
2023-04-21,600018,5.14,5.1,5.2,5.08,290086,165425566.0,2.33,-0.78,-0.04,0.13
2023-04-24,600018,5.07,5.04,5.11,5.03,220163,123864650.0,1.57,-1.18,-0.06,0.1
2023-04-25,600018,5.06,5.09,5.12,5.02,248109,139668970.0,1.98,0.99,0.05,0.11
2023-04-26,600018,5.08,5.0,5.08,4.94,295641,164028684.0,2.75,-1.77,-0.09,0.13
2023-04-27,600018,5.0,5.04,5.07,4.97,195014,109035467.0,2.0,0.8,0.04,0.08
2023-04-28,600018,5.05,5.17,5.19,5.04,387434,220696781.0,2.98,2.58,0.13,0.17
2023-05-04,600018,5.09,5.23,5.25,5.0,533564,304480885.0,4.84,1.16,0.06,0.23
2023-05-05,600018,5.24,5.2,5.27,5.11,388205,223067339.0,3.06,-0.57,-0.03,0.17
2023-05-08,600018,5.2,5.31,5.34,5.2,459182,269073515.0,2.69,2.12,0.11,0.2
2023-05-09,600018,5.35,5.29,5.43,5.26,555141,328381263.0,3.2,-0.38,-0.02,0.24
2023-05-10,600018,5.18,5.11,5.3,5.09,407070,232713251.0,3.97,-3.4,-0.18,0.18
2023-05-11,600018,5.15,5.13,5.18,5.09,251885,143442313.0,1.76,0.39,0.02,0.11
2023-05-12,600018,5.13,5.13,5.2,5.1,237791,135708679.0,1.95,0.0,0.0,0.1
2023-05-15,600018,5.11,5.11,5.15,5.0,293062,164786215.0,2.92,-0.39,-0.02,0.13
2023-05-16,600018,5.11,5.04,5.12,5.02,171325,96399472.0,1.96,-1.37,-0.07,0.07
2023-05-17,600018,5.01,4.93,5.05,4.92,334030,184583656.0,2.58,-2.18,-0.11,0.14
2023-05-18,600018,4.92,4.96,5.06,4.91,239557,133042575.0,3.04,0.61,0.03,0.1
2023-05-19,600018,4.96,4.88,4.97,4.88,182587,99701801.0,1.81,-1.61,-0.08,0.08
2023-05-22,600018,4.87,4.86,4.9,4.84,211705,114811331.0,1.23,-0.41,-0.02,0.09
2023-05-23,600018,4.85,4.77,4.87,4.77,190359,102275916.0,2.06,-1.85,-0.09,0.08
2023-05-24,600018,4.76,4.67,4.77,4.67,230949,121411863.0,2.1,-2.1,-0.1,0.1
2023-05-25,600018,4.66,4.67,4.68,4.64,158940,82986779.0,0.86,0.0,0.0,0.07
2023-05-26,600018,4.68,4.69,4.69,4.62,140865,73467137.0,1.5,0.43,0.02,0.06
2023-05-29,600018,4.68,4.74,4.79,4.67,218718,115763609.0,2.56,1.07,0.05,0.09
2023-05-30,600018,4.73,4.75,4.77,4.67,135154,71384767.0,2.11,0.21,0.01,0.06
2023-05-31,600018,4.75,4.71,4.76,4.69,221674,117026571.0,1.47,-0.84,-0.04,0.1
2023-06-01,600018,4.72,4.7,4.75,4.7,163468,86422163.0,1.06,-0.21,-0.01,0.07
2023-06-02,600018,4.71,4.73,4.75,4.71,139018,73544437.0,0.85,0.64,0.03,0.06
2023-06-05,600018,4.75,4.74,4.75,4.72,106573,56451249.0,0.63,0.21,0.01,0.05
2023-06-06,600018,4.74,4.68,4.76,4.67,173265,91477127.0,1.9,-1.27,-0.06,0.07
2023-06-07,600018,4.69,4.82,4.82,4.69,240245,128019764.0,2.78,2.99,0.14,0.1
2023-06-08,600018,4.81,4.87,4.91,4.79,237204,128034203.0,2.49,1.04,0.05,0.1
2023-06-09,600018,4.86,4.84,4.89,4.83,213167,115639496.0,1.23,-0.62,-0.03,0.09
2023-06-12,600018,4.84,4.78,4.87,4.77,129440,69545310.0,2.07,-1.24,-0.06,0.06
2023-06-13,600018,4.78,4.82,4.82,4.78,111184,59628695.0,0.84,0.84,0.04,0.05
2023-06-14,600018,4.81,4.79,4.83,4.78,107291,57503283.0,1.04,-0.62,-0.03,0.05
2023-06-15,600018,4.79,4.78,4.8,4.72,115307,61264931.0,1.67,-0.21,-0.01,0.05
2023-06-16,600018,4.77,4.79,4.81,4.76,131636,70458422.0,1.05,0.21,0.01,0.06
2023-06-19,600018,4.79,4.7,4.79,4.69,160837,84996449.0,2.09,-1.88,-0.09,0.07
2023-06-20,600018,4.7,4.63,4.71,4.63,194295,101289044.0,1.7,-1.49,-0.07,0.08
2023-06-21,600018,4.63,4.61,4.65,4.6,137466,71334924.0,1.08,-0.43,-0.02,0.06
2023-06-26,600018,4.6,4.49,4.6,4.49,225224,114720737.0,2.39,-2.6,-0.12,0.1
2023-06-27,600018,4.5,4.61,4.62,4.5,124170,63766488.0,2.67,2.67,0.12,0.05
2023-06-28,600018,4.63,4.64,4.66,4.58,126465,65567404.0,1.74,0.65,0.03,0.05
2023-06-29,600018,4.65,4.64,4.65,4.62,108859,56585744.0,0.65,0.0,0.0,0.05
2023-06-30,600018,4.64,4.69,4.69,4.62,127227,66585930.0,1.51,1.08,0.05,0.05
2023-07-03,600018,4.68,4.7,4.7,4.65,132845,69615515.0,1.07,0.21,0.01,0.06
2023-07-04,600018,4.69,4.67,4.7,4.65,92762,48523046.0,1.06,-0.64,-0.03,0.04
2023-07-05,600018,4.67,4.65,4.67,4.64,72798,37941554.0,0.64,-0.43,-0.02,0.03
2023-07-06,600018,4.65,4.61,4.65,4.59,88263,45748641.0,1.29,-0.86,-0.04,0.04
2023-07-07,600018,4.62,4.69,4.69,4.6,143717,75170832.0,1.95,1.74,0.08,0.06
2023-07-10,600018,4.68,4.67,4.7,4.66,77002,40318411.0,0.85,-0.43,-0.02,0.03
2023-07-11,600018,4.69,4.69,4.7,4.67,86058,45176921.0,0.64,0.43,0.02,0.04
2023-07-12,600018,4.7,4.65,4.7,4.63,75342,39399454.0,1.49,-0.85,-0.04,0.03
2023-07-13,600018,4.65,4.69,4.7,4.65,73983,38763634.0,1.08,0.86,0.04,0.03
2023-07-14,600018,4.69,4.68,4.7,4.67,89279,46793707.0,0.64,-0.21,-0.01,0.04
2023-07-17,600018,4.67,4.69,4.69,4.64,92636,48379104.0,1.07,0.21,0.01,0.04
2023-07-18,600018,4.69,4.69,4.7,4.66,82402,43191346.0,0.85,0.0,0.0,0.04
2023-07-19,600018,4.68,4.74,4.74,4.68,127272,67195134.0,1.28,1.07,0.05,0.05
2023-07-20,600018,4.74,4.69,4.76,4.68,90720,47861410.0,1.69,-1.05,-0.05,0.04
2023-07-21,600018,4.69,4.69,4.72,4.67,86276,45339413.0,1.07,0.0,0.0,0.04
2023-07-24,600018,4.68,4.71,4.73,4.68,100798,53153909.0,1.07,0.43,0.02,0.04
2023-07-25,600018,4.73,4.75,4.75,4.72,119642,63424604.0,0.64,0.85,0.04,0.05
2023-07-26,600018,4.76,4.76,4.78,4.74,104606,55674913.0,0.84,0.21,0.01,0.05
2023-07-27,600018,4.77,4.76,4.79,4.74,109494,58344048.0,1.05,0.0,0.0,0.05
2023-07-28,600018,4.77,4.83,4.84,4.75,190963,102526252.0,1.89,1.47,0.07,0.08
2023-07-31,600018,4.83,4.86,4.88,4.82,215268,116517094.0,1.24,0.62,0.03,0.09
2023-08-01,600018,4.85,4.89,4.9,4.84,211489,115096297.0,1.23,0.62,0.03,0.09
2023-08-02,600018,4.9,4.87,4.9,4.84,146889,79732156.0,1.23,-0.41,-0.02,0.06
2023-08-03,600018,4.88,4.86,4.88,4.81,129592,70055368.0,1.44,-0.21,-0.01,0.06
2023-08-04,600018,4.88,4.86,4.91,4.85,186846,101608861.0,1.23,0.0,0.0,0.08
2023-08-07,600018,4.86,4.78,4.87,4.76,167789,89803821.0,2.26,-1.65,-0.08,0.07
2023-08-08,600018,4.78,4.78,4.8,4.76,106112,56689083.0,0.84,0.0,0.0,0.05
2023-08-09,600018,4.76,4.77,4.79,4.76,93024,49639876.0,0.63,-0.21,-0.01,0.04
2023-08-10,600018,4.77,4.82,4.83,4.77,153870,82518586.0,1.26,1.05,0.05,0.07
2023-08-11,600018,4.86,4.76,4.87,4.76,182825,95359241.0,2.28,-1.24,-0.06,0.08
2023-08-14,600018,4.73,4.76,4.78,4.71,212552,109634054.0,1.47,0.0,0.0,0.09
2023-08-15,600018,4.76,4.8,4.81,4.74,128561,66832797.0,1.47,0.84,0.04,0.06
2023-08-16,600018,4.79,4.77,4.8,4.74,87198,45232210.0,1.25,-0.63,-0.03,0.04
2023-08-17,600018,4.75,4.76,4.78,4.71,140721,72647071.0,1.47,-0.21,-0.01,0.06
2023-08-18,600018,4.76,4.78,4.85,4.75,155161,80963154.0,2.1,0.42,0.02,0.07
2023-08-21,600018,4.79,4.75,4.82,4.74,134697,70004965.0,1.67,-0.63,-0.03,0.06
2023-08-22,600018,4.74,4.76,4.79,4.72,157462,81390232.0,1.47,0.21,0.01,0.07
2023-08-23,600018,4.76,4.73,4.8,4.73,138265,71594120.0,1.47,-0.63,-0.03,0.06
2023-08-24,600018,4.73,4.65,4.76,4.65,164346,84012656.0,2.33,-1.69,-0.08,0.07
2023-08-25,600018,4.64,4.66,4.71,4.62,185212,94187619.0,1.94,0.22,0.01,0.08
2023-08-28,600018,4.84,4.73,4.86,4.71,324111,168975866.0,3.22,1.5,0.07,0.14
2023-08-29,600018,4.74,4.74,4.78,4.68,240555,123981468.0,2.11,0.21,0.01,0.1
2023-08-30,600018,4.75,4.69,4.78,4.68,144978,74504288.0,2.11,-1.05,-0.05,0.06
2023-08-31,600018,4.69,4.68,4.72,4.66,149330,76282765.0,1.28,-0.21,-0.01,0.06
2023-09-01,600018,4.67,4.72,4.73,4.67,119135,61033907.0,1.28,0.85,0.04,0.05
2023-09-04,600018,4.73,4.77,4.8,4.71,148556,77002174.0,1.91,1.06,0.05,0.06
2023-09-05,600018,4.76,4.73,4.77,4.72,88722,45753056.0,1.05,-0.84,-0.04,0.04
