date,股票代码,open,close,high,low,volume,amount,振幅,涨跌幅,涨跌额,turnover
2023-01-03,300601,31.08,31.63,32.15,30.88,84622,271743010.0,4.09,1.84,0.57,0.99
2023-01-04,300601,31.28,31.78,32.13,31.28,69562,224080366.0,2.69,0.47,0.15,0.82
2023-01-05,300601,31.82,33.68,34.01,31.33,189487,636469523.0,8.43,5.98,1.9,2.22
2023-01-06,300601,33.65,33.27,33.68,33.18,79069,267864878.0,1.48,-1.22,-0.41,0.93
2023-01-09,300601,33.52,33.48,33.72,32.9,78118,263665990.0,2.46,0.63,0.21,0.92
2023-01-10,300601,33.54,33.92,34.17,33.24,95691,328189126.0,2.78,1.31,0.44,1.12
2023-01-11,300601,33.92,35.79,36.78,33.53,393931,1430259904.0,9.58,5.51,1.87,4.63
2023-01-12,300601,35.79,34.8,35.79,34.54,172907,615931869.0,3.49,-2.77,-0.99,2.03
2023-01-13,300601,34.8,36.41,36.41,34.58,153683,559157955.0,5.26,4.63,1.61,1.8
2023-01-16,300601,36.22,36.77,37.11,36.2,166956,621548095.0,2.5,0.99,0.36,1.96
2023-01-17,300601,36.75,36.71,37.28,36.38,96537,359743633.0,2.45,-0.16,-0.06,1.13
2023-01-18,300601,36.46,36.34,36.79,36.23,68492,252835627.0,1.53,-1.01,-0.37,0.8
2023-01-19,300601,36.33,37.46,37.71,36.09,101838,384699104.0,4.46,3.08,1.12,1.2
2023-01-20,300601,37.41,37.0,37.8,36.93,81969,309451945.0,2.32,-1.23,-0.46,0.96
2023-01-30,300601,37.53,36.93,37.53,36.5,103987,389323035.0,2.78,-0.19,-0.07,1.22
2023-01-31,300601,36.92,36.27,37.23,36.11,88523,327151314.0,3.03,-1.79,-0.66,1.04
2023-02-01,300601,36.49,36.81,36.81,36.06,75509,278844872.0,2.07,1.49,0.54,0.89
2023-02-02,300601,37.22,37.01,37.42,36.1,108301,403763052.0,3.59,0.54,0.2,1.27
2023-02-03,300601,36.88,37.99,38.67,36.71,180899,698637227.0,5.3,2.65,0.98,2.12
2023-02-06,300601,37.87,37.23,38.73,37.14,110046,421344162.0,4.19,-2.0,-0.76,1.29
2023-02-07,300601,37.68,36.76,37.88,36.58,98877,369697815.0,3.49,-1.26,-0.47,1.16
2023-02-08,300601,36.78,36.63,37.43,36.58,93836,351379244.0,2.31,-0.35,-0.13,1.1
2023-02-09,300601,36.54,36.87,36.97,36.4,57910,215244905.0,1.56,0.66,0.24,0.68
2023-02-10,300601,36.85,37.08,37.77,36.76,59487,224219496.0,2.74,0.57,0.21,0.7
2023-02-13,300601,37.14,36.95,37.91,36.46,99642,372724028.0,3.91,-0.35,-0.13,1.17
2023-02-14,300601,36.9,36.49,37.83,36.38,86613,322950756.0,3.92,-1.24,-0.46,1.02
2023-02-15,300601,36.41,35.84,36.71,35.53,119488,433761520.0,3.23,-1.78,-0.65,1.4
2023-02-16,300601,35.7,35.15,36.4,34.86,94473,343386228.0,4.3,-1.93,-0.69,1.11
2023-02-17,300601,35.18,35.03,35.67,34.86,66909,239199509.0,2.3,-0.34,-0.12,0.79
2023-02-20,300601,35.08,35.83,35.92,34.57,59931,214444154.0,3.85,2.28,0.8,0.7
2023-02-21,300601,35.65,35.51,36.08,35.42,61094,220877225.0,1.84,-0.89,-0.32,0.72
2023-02-22,300601,35.44,35.41,36.13,35.14,51730,186543713.0,2.79,-0.28,-0.1,0.61
2023-02-23,300601,35.46,34.87,35.83,34.63,67664,240433089.0,3.39,-1.52,-0.54,0.79
2023-02-24,300601,34.9,34.77,35.03,34.56,36591,129086534.0,1.35,-0.29,-0.1,0.43
2023-02-27,300601,34.55,34.29,34.98,33.94,60581,210392949.0,2.99,-1.38,-0.48,0.71
2023-02-28,300601,34.27,34.24,34.61,33.89,61559,213552889.0,2.1,-0.15,-0.05,0.72
2023-03-01,300601,34.28,34.0,34.5,33.68,65625,226375228.0,2.39,-0.7,-0.24,0.77
2023-03-02,300601,34.0,33.74,34.3,33.68,48568,167264008.0,1.82,-0.76,-0.26,0.57
2023-03-03,300601,33.97,33.83,34.18,33.43,59250,202862007.0,2.22,0.27,0.09,0.7
2023-03-06,300601,33.97,34.07,34.13,33.75,66048,227329860.0,1.12,0.71,0.24,0.78
2023-03-07,300601,34.11,32.86,34.28,32.74,93383,317043824.0,4.52,-3.55,-1.21,1.1
2023-03-08,300601,32.76,33.02,33.18,32.67,38250,127851107.0,1.55,0.49,0.16,0.45
2023-03-09,300601,33.12,33.62,33.94,32.97,64322,218626257.0,2.94,1.82,0.6,0.76
2023-03-10,300601,33.5,33.67,34.18,33.2,66727,228161999.0,2.91,0.15,0.05,0.78
2023-03-13,300601,33.44,32.86,33.67,31.95,133770,442554759.0,5.11,-2.41,-0.81,1.57
2023-03-14,300601,32.74,32.99,33.51,32.45,61627,206491869.0,3.23,0.4,0.13,0.72
2023-03-15,300601,33.01,32.52,33.33,32.32,66748,221765127.0,3.06,-1.42,-0.47,0.78
2023-03-16,300601,32.41,32.13,32.76,32.02,53563,175904800.0,2.28,-1.2,-0.39,0.63
2023-03-17,300601,32.38,31.73,32.73,31.49,79293,256911125.0,3.86,-1.24,-0.4,0.93
2023-03-20,300601,31.73,31.33,32.0,31.02,91292,290680684.0,3.09,-1.26,-0.4,1.07
2023-03-21,300601,31.53,31.85,32.13,31.43,57908,186798963.0,2.23,1.66,0.52,0.65
2023-03-22,300601,31.83,32.15,32.23,31.79,46107,149805551.0,1.38,0.94,0.3,0.52
2023-03-23,300601,32.17,31.89,32.51,31.64,49335,159760800.0,2.71,-0.81,-0.26,0.56
2023-03-24,300601,32.01,31.94,32.58,31.77,69471,226379209.0,2.54,0.16,0.05,0.79
2023-03-27,300601,31.94,32.46,33.19,31.61,99167,327156328.0,4.95,1.63,0.52,1.13
2023-03-28,300601,32.36,31.86,32.68,31.63,87971,287857258.0,3.23,-1.85,-0.6,1.0
2023-03-29,300601,31.87,31.29,31.96,30.93,83534,265368786.0,3.23,-1.79,-0.57,0.95
2023-03-30,300601,31.44,31.29,31.48,30.96,49267,155824767.0,1.66,0.0,0.0,0.56
2023-03-31,300601,31.29,31.17,31.58,30.81,74684,235345321.0,2.46,-0.38,-0.12,0.85
2023-04-03,300601,31.07,30.71,31.12,30.53,69190,216036834.0,1.89,-1.48,-0.46,0.79
2023-04-04,300601,30.77,31.1,31.12,30.75,67545,212160730.0,1.2,1.27,0.39,0.77
2023-04-06,300601,31.13,31.41,31.88,31.12,68817,220213888.0,2.44,1.0,0.31,0.78
2023-04-07,300601,31.41,33.29,33.48,31.33,142402,474509600.0,6.84,5.99,1.88,1.62
2023-04-10,300601,33.43,33.12,33.43,32.93,73017,245592370.0,1.5,-0.51,-0.17,0.83
2023-04-11,300601,33.27,32.72,33.38,32.46,64990,216200153.0,2.78,-1.21,-0.4,0.74
2023-04-12,300601,32.8,32.45,33.18,32.22,57366,189339635.0,2.93,-0.83,-0.27,0.65
2023-04-13,300601,32.26,33.28,33.58,32.11,116936,392807317.0,4.53,2.56,0.83,1.33
2023-04-14,300601,33.81,33.5,33.91,32.75,137064,463344846.0,3.49,0.66,0.22,1.56
2023-04-17,300601,33.23,33.11,33.78,32.91,76556,257796374.0,2.6,-1.16,-0.39,0.87
2023-04-18,300601,33.2,32.56,33.24,32.35,73253,242909721.0,2.69,-1.66,-0.55,0.83
2023-04-19,300601,32.44,31.97,32.71,31.81,62449,203662540.0,2.76,-1.81,-0.59,0.71
2023-04-20,300601,31.97,31.18,32.15,31.07,71326,227637244.0,3.38,-2.47,-0.79,0.81
2023-04-21,300601,31.13,30.64,31.57,30.59,69386,218471947.0,3.14,-1.73,-0.54,0.79
2023-04-24,300601,30.64,30.39,31.68,30.2,88580,277261073.0,4.83,-0.82,-0.25,1.01
2023-04-25,300601,30.41,29.41,30.49,29.03,96751,290542323.0,4.8,-3.22,-0.98,1.1
2023-04-26,300601,29.33,29.68,29.98,29.31,62689,189269781.0,2.28,0.92,0.27,0.71
2023-04-27,300601,29.69,29.81,30.01,29.43,46635,140795225.0,1.95,0.44,0.13,0.53
