date,股票代码,open,close,high,low,volume,amount,振幅,涨跌幅,涨跌额,turnover
2023-01-03,002352,54.36,54.64,55.08,53.77,180890,1042703594.18,2.4,0.04,0.02,0.37
2023-01-04,002352,55.06,54.49,55.09,53.91,155095,892768523.71,2.16,-0.27,-0.15,0.32
2023-01-05,002352,55.21,57.08,57.22,54.79,315606,1887877855.18,4.46,4.75,2.59,0.65
2023-01-06,002352,57.21,56.47,57.32,55.97,133267,795533614.0,2.37,-1.07,-0.61,0.28
2023-01-09,002352,56.86,56.16,57.22,55.76,173933,1032360901.48,2.59,-0.55,-0.31,0.36
2023-01-10,002352,56.16,55.96,56.54,55.76,98745,585319065.08,1.39,-0.36,-0.2,0.2
2023-01-11,002352,55.85,55.52,56.55,55.21,119026,701599983.45,2.39,-0.79,-0.44,0.25
2023-01-12,002352,55.66,54.97,55.98,54.54,117024,680733396.03,2.59,-0.99,-0.55,0.24
2023-01-13,002352,57.36,57.24,57.37,55.76,222518,1333601594.1,2.93,4.13,2.27,0.46
2023-01-16,002352,57.81,57.95,58.53,56.96,243838,1490089421.9,2.74,1.24,0.71,0.5
2023-01-17,002352,57.87,57.45,58.11,56.86,93261,563660206.02,2.16,-0.86,-0.5,0.19
2023-01-18,002352,57.22,57.77,58.23,56.44,145123,878947514.13,3.12,0.56,0.32,0.3
2023-01-19,002352,57.84,57.89,57.96,56.88,89115,541364753.08,1.87,0.21,0.12,0.18
2023-01-20,002352,57.86,57.23,58.44,57.06,134458,816133542.67,2.38,-1.14,-0.66,0.28
2023-01-30,002352,57.86,55.73,58.12,55.36,276948,1650045230.82,4.82,-2.62,-1.5,0.57
2023-01-31,002352,56.01,55.5,57.1,54.57,259805,1524910642.09,4.54,-0.41,-0.23,0.54
2023-02-01,002352,55.66,54.71,56.06,53.86,333127,1927236499.02,3.96,-1.42,-0.79,0.69
2023-02-02,002352,54.9,55.31,55.46,54.36,227333,1324434221.05,2.01,1.1,0.6,0.47
2023-02-03,002352,54.83,54.57,55.45,54.31,167216,965581001.25,2.06,-1.34,-0.74,0.35
