date,股票代码,open,close,high,low,volume,amount,振幅,涨跌幅,涨跌额,turnover
2023-01-03,601668,4.64,4.69,4.72,4.57,1846367,1008600075.0,3.24,1.3,0.06,0.45
2023-01-04,601668,4.69,4.8,4.85,4.65,2199354,1227302132.0,4.26,2.35,0.11,0.54
2023-01-05,601668,4.82,4.79,4.83,4.74,1989021,1111074018.0,1.88,-0.21,-0.01,0.49
2023-01-06,601668,4.79,4.72,4.82,4.71,1627161,901817491.0,2.3,-1.46,-0.07,0.4
2023-01-09,601668,4.74,4.73,4.76,4.67,1499592,826304794.0,1.91,0.21,0.01,0.37
2023-01-10,601668,4.71,4.63,4.72,4.61,1359212,740256277.0,2.33,-2.11,-0.1,0.33
2023-01-11,601668,4.63,4.63,4.7,4.62,1741211,951742584.0,1.73,0.0,0.0,0.43
2023-01-12,601668,4.62,4.59,4.64,4.55,1232463,664184443.0,1.94,-0.86,-0.04,0.3
2023-01-13,601668,4.6,4.65,4.66,4.58,1397427,757798841.0,1.74,1.31,0.06,0.34
2023-01-16,601668,4.64,4.66,4.7,4.56,2274550,1238689087.0,3.01,0.22,0.01,0.55
2023-01-17,601668,4.64,4.59,4.66,4.56,1556438,838579354.0,2.15,-1.5,-0.07,0.38
2023-01-18,601668,4.59,4.57,4.64,4.56,1192527,641836128.0,1.74,-0.44,-0.02,0.29
2023-01-19,601668,4.55,4.59,4.59,4.51,1805451,964995159.0,1.75,0.44,0.02,0.44
2023-01-20,601668,4.58,4.77,4.77,4.56,3103497,1705866335.0,4.58,3.92,0.18,0.75
2023-01-30,601668,4.8,4.7,4.82,4.68,2582197,1430153054.0,2.94,-1.47,-0.07,0.62
2023-01-31,601668,4.71,4.74,4.76,4.68,1718422,950353440.0,1.7,0.85,0.04,0.42
2023-02-01,601668,4.75,4.77,4.78,4.68,2055652,1137890007.0,2.11,0.63,0.03,0.5
2023-02-02,601668,4.78,4.73,4.78,4.69,1880838,1039081054.0,1.89,-0.84,-0.04,0.46
2023-02-03,601668,4.7,4.61,4.71,4.59,1969023,1069562658.0,2.54,-2.54,-0.12,0.48
2023-02-06,601668,4.57,4.6,4.64,4.54,1767968,953174803.0,2.17,-0.22,-0.01,0.43
2023-02-07,601668,4.6,4.7,4.72,4.58,2207418,1208308101.0,3.04,2.17,0.1,0.53
2023-02-08,601668,4.71,4.61,4.71,4.59,1457949,792457878.0,2.55,-1.91,-0.09,0.35
2023-02-09,601668,4.59,4.64,4.66,4.58,1203367,653723844.0,1.74,0.65,0.03,0.29
2023-02-10,601668,4.63,4.63,4.66,4.6,1351477,733048906.0,1.29,-0.22,-0.01,0.33
2023-02-13,601668,4.61,4.66,4.69,4.56,2214205,1202687128.0,2.81,0.65,0.03,0.54
2023-02-14,601668,4.66,4.69,4.72,4.64,1487359,815048401.0,1.72,0.64,0.03,0.36
2023-02-15,601668,4.68,4.59,4.69,4.58,1747079,946888086.0,2.35,-2.13,-0.1,0.42
2023-02-16,601668,4.61,4.64,4.77,4.61,3681669,2026620584.0,3.49,1.09,0.05,0.89
2023-02-17,601668,4.64,4.57,4.66,4.56,2281018,1234468471.0,2.16,-1.51,-0.07,0.55
2023-02-20,601668,4.58,4.89,4.92,4.57,5678196,3169400497.0,7.66,7.0,0.32,1.37
2023-02-21,601668,4.88,4.97,4.98,4.88,3164388,1814334259.0,2.04,1.64,0.08,0.77
2023-02-22,601668,4.92,4.92,4.99,4.91,1938606,1112618982.0,1.61,-1.01,-0.05,0.47
2023-02-23,601668,4.92,4.9,4.94,4.86,1510583,860440118.0,1.63,-0.41,-0.02,0.37
2023-02-24,601668,4.89,4.82,4.92,4.78,2138779,1204500968.0,2.86,-1.63,-0.08,0.52
2023-02-27,601668,4.79,4.8,4.85,4.77,1322685,743122127.0,1.66,-0.41,-0.02,0.32
2023-02-28,601668,4.81,4.82,4.84,4.72,2425799,1354139790.0,2.5,0.42,0.02,0.59
2023-03-01,601668,4.82,4.95,4.98,4.78,3036146,1736201185.0,4.15,2.7,0.13,0.73
2023-03-02,601668,4.94,5.09,5.15,4.92,4720251,2768030635.0,4.65,2.83,0.14,1.14
2023-03-03,601668,5.1,5.31,5.36,5.08,6186805,3743915526.0,5.5,4.32,0.22,1.5
2023-03-06,601668,5.41,5.24,5.46,5.21,4453511,2721525552.0,4.71,-1.32,-0.07,1.08
2023-03-07,601668,5.26,5.23,5.48,5.22,5534509,3403950809.0,4.96,-0.19,-0.01,1.34
2023-03-08,601668,5.19,5.21,5.25,5.14,2243431,1344189257.0,2.1,-0.38,-0.02,0.54
2023-03-09,601668,5.22,5.12,5.23,5.09,2471978,1465386486.0,2.69,-1.73,-0.09,0.6
2023-03-10,601668,5.09,5.04,5.16,5.03,2410888,1419323251.0,2.54,-1.56,-0.08,0.58
2023-03-13,601668,5.15,5.31,5.32,5.13,4001831,2416731279.0,3.77,5.36,0.27,0.97
2023-03-14,601668,5.27,5.19,5.36,5.17,3217293,1944884619.0,3.58,-2.26,-0.12,0.78
2023-03-15,601668,5.22,5.38,5.45,5.12,4649022,2842482370.0,6.36,3.66,0.19,1.13
2023-03-16,601668,5.31,5.28,5.4,5.25,3110323,1902671798.0,2.79,-1.86,-0.1,0.75
2023-03-17,601668,5.3,5.43,5.52,5.26,5316642,3309905463.0,4.92,2.84,0.15,1.29
2023-03-20,601668,5.47,5.32,5.74,5.31,6038602,3816584697.0,7.92,-2.03,-0.11,1.46
2023-03-21,601668,5.33,5.24,5.4,5.2,3326250,2022026475.0,3.76,-1.5,-0.08,0.8
2023-03-22,601668,5.23,5.29,5.42,5.2,2862066,1746948108.0,4.2,0.95,0.05,0.69
2023-03-23,601668,5.26,5.38,5.4,5.22,2653556,1626815629.0,3.4,1.7,0.09,0.64
2023-03-24,601668,5.36,5.12,5.36,5.1,5013176,3001807682.0,4.83,-4.83,-0.26,1.21
2023-03-27,601668,5.11,5.07,5.16,5.02,2915127,1712456872.0,2.73,-0.98,-0.05,0.71
2023-03-28,601668,5.1,5.06,5.17,5.03,2015834,1185106815.0,2.76,-0.2,-0.01,0.49
2023-03-29,601668,5.09,4.93,5.09,4.92,2774225,1600158490.0,3.36,-2.57,-0.13,0.67
2023-03-30,601668,4.94,5.05,5.06,4.92,2348632,1358754802.0,2.84,2.43,0.12,0.57
2023-03-31,601668,5.03,5.0,5.07,4.97,1890894,1097005094.0,1.98,-0.99,-0.05,0.46
2023-04-03,601668,4.99,5.05,5.12,4.93,2573397,1507205719.0,3.8,1.0,0.05,0.62
2023-04-04,601668,5.05,5.36,5.38,5.02,5696700,3452791901.0,7.13,6.14,0.31,1.38
2023-04-06,601668,5.34,5.31,5.39,5.25,2280980,1392678286.0,2.61,-0.93,-0.05,0.55
2023-04-07,601668,5.33,5.32,5.38,5.27,1838821,1126096319.0,2.07,0.19,0.01,0.45
2023-04-10,601668,5.31,5.37,5.44,5.28,2487802,1540644846.0,3.01,0.94,0.05,0.6
2023-04-11,601668,5.36,5.42,5.44,5.25,3002979,1851785842.0,3.54,0.93,0.05,0.73
2023-04-12,601668,5.42,5.61,5.62,5.37,4035785,2554691827.0,4.61,3.51,0.19,0.98
2023-04-13,601668,5.57,5.59,5.62,5.5,2231032,1419290219.0,2.14,-0.36,-0.02,0.54
2023-04-14,601668,5.57,5.69,5.73,5.54,3353659,2168328065.0,3.4,1.79,0.1,0.81
2023-04-17,601668,5.66,5.78,5.85,5.59,4154902,2718138480.0,4.57,1.58,0.09,1.01
2023-04-18,601668,5.61,5.7,5.75,5.53,4604237,2967465711.0,3.81,-1.38,-0.08,1.11
2023-04-19,601668,5.67,5.54,5.77,5.52,3502687,2251652105.0,4.39,-2.81,-0.16,0.85
2023-04-20,601668,5.52,5.67,5.71,5.49,3747486,2401818600.0,3.97,2.35,0.13,0.91
2023-04-21,601668,5.7,5.57,5.78,5.57,3114732,2013965166.0,3.7,-1.76,-0.1,0.75
2023-04-24,601668,5.6,5.44,5.66,5.41,4080248,2582338980.0,4.49,-2.33,-0.13,0.99
2023-04-25,601668,5.5,5.5,5.58,5.42,3134842,1973470765.0,2.94,1.1,0.06,0.76
2023-04-26,601668,5.46,5.33,5.5,5.27,3515136,2170731023.0,4.18,-3.09,-0.17,0.85
2023-04-27,601668,5.38,5.5,5.59,5.34,3136118,1972802172.0,4.69,3.19,0.17,0.76
2023-04-28,601668,5.64,5.77,5.78,5.56,5356341,3475633953.0,4.0,4.91,0.27,1.3
2023-05-04,601668,5.7,6.2,6.24,5.65,8135428,5552954790.0,10.23,7.45,0.43,1.97
2023-05-05,601668,6.2,6.12,6.25,6.1,4809403,3347175445.0,2.42,-1.29,-0.08,1.16
2023-05-08,601668,6.12,6.28,6.42,6.06,6262714,4416527461.0,5.88,2.61,0.16,1.52
2023-05-09,601668,6.31,6.17,6.55,6.15,6640189,4733714219.0,6.37,-1.75,-0.11,1.61
2023-05-10,601668,6.18,5.97,6.2,5.93,4555909,3115909719.0,4.38,-3.24,-0.2,1.1
2023-05-11,601668,5.99,5.93,6.04,5.9,2807213,1896652279.0,2.35,-0.67,-0.04,0.68
2023-05-12,601668,5.91,5.73,5.99,5.73,3121882,2064967977.0,4.38,-3.37,-0.2,0.76
2023-05-15,601668,5.72,5.69,5.74,5.54,3929271,2524715896.0,3.49,-0.7,-0.04,0.95
2023-05-16,601668,5.69,5.53,5.74,5.5,2910453,1861194567.0,4.22,-2.81,-0.16,0.7
2023-05-17,601668,5.52,5.53,5.58,5.43,2682714,1692117750.0,2.71,0.0,0.0,0.65
2023-05-18,601668,5.53,5.48,5.6,5.47,3248463,2056702554.0,2.35,-0.9,-0.05,0.79
2023-05-19,601668,5.45,5.38,5.45,5.31,3017398,1863969390.0,2.55,-1.82,-0.1,0.73
2023-05-22,601668,5.39,5.36,5.44,5.35,2064173,1275614204.0,1.67,-0.37,-0.02,0.5
2023-05-23,601668,5.37,5.25,5.42,5.25,2445524,1496198719.0,3.17,-2.05,-0.11,0.59
2023-05-24,601668,5.21,5.05,5.23,5.04,3670509,2169725559.0,3.62,-3.81,-0.2,0.89
2023-05-25,601668,5.02,5.0,5.04,4.94,2863582,1656186334.0,1.98,-0.99,-0.05,0.69
2023-05-26,601668,5.0,4.95,5.02,4.89,2449726,1407784083.0,2.6,-1.0,-0.05,0.59
2023-05-29,601668,4.98,5.0,5.05,4.95,2432099,1409870557.0,2.02,1.01,0.05,0.59
2023-05-30,601668,5.0,5.16,5.21,4.98,4352311,2573893857.0,4.6,3.2,0.16,1.05
