date,股票代码,open,close,high,low,volume,amount,振幅,涨跌幅,涨跌额,turnover
2023-01-03,002466,74.23,77.01,77.41,73.21,307293,2462784494.15,5.63,3.18,2.37,2.08
2023-01-04,002466,76.45,74.7,76.95,74.45,249582,1991402437.42,3.25,-3.0,-2.31,1.69
2023-01-05,002466,75.36,77.44,78.96,74.95,443354,3619643438.76,5.37,3.67,2.74,3.01
2023-01-06,002466,76.65,79.9,80.68,76.63,475229,3981931954.5,5.23,3.18,2.46,3.22
2023-01-09,002466,81.11,80.67,82.17,80.33,355074,3034145916.79,2.3,0.96,0.77,2.41
2023-01-10,002466,80.51,81.58,82.24,79.45,347356,2966507900.18,3.46,1.13,0.91,2.36
2023-01-11,002466,81.4,79.94,81.9,79.82,213268,1816019559.1,2.55,-2.01,-1.64,1.45
2023-01-12,002466,81.05,80.91,83.05,80.65,342727,2949255962.36,3.0,1.21,0.97,2.32
2023-01-13,002466,81.61,81.29,83.03,80.25,268413,2305258628.95,3.44,0.47,0.38,1.82
2023-01-16,002466,81.37,82.87,83.37,80.35,319000,2768686355.24,3.72,1.94,1.58,2.16
2023-01-17,002466,83.61,82.29,83.64,81.55,213347,1853840993.04,2.52,-0.7,-0.58,1.45
2023-01-18,002466,82.63,83.64,85.13,82.25,297693,2622720785.35,3.5,1.64,1.35,2.02
2023-01-19,002466,85.6,84.68,86.53,83.9,424175,3783131510.35,3.14,1.24,1.04,2.88
2023-01-20,002466,84.55,89.63,91.53,84.43,583417,5394805443.4,8.38,5.85,4.95,3.96
2023-01-30,002466,92.85,92.62,95.55,92.25,580098,5705744064.47,3.68,3.34,2.99,3.93
2023-01-31,002466,91.65,91.63,93.4,91.36,250504,2418918901.93,2.2,-1.07,-0.99,1.7
2023-02-01,002466,92.65,92.74,93.26,91.24,289180,2798207670.74,2.2,1.21,1.11,1.96
2023-02-02,002466,92.75,90.49,92.78,90.0,321128,3057754451.05,3.0,-2.43,-2.25,2.18
2023-02-03,002466,89.81,88.81,90.23,87.35,303345,2822034620.16,3.18,-1.86,-1.68,2.06
2023-02-06,002466,88.15,87.24,88.4,86.38,217809,1992338234.52,2.27,-1.77,-1.57,1.48
2023-02-07,002466,86.95,87.39,88.01,86.95,167196,1533592556.39,1.22,0.17,0.15,1.13
2023-02-08,002466,87.66,88.89,90.85,87.15,401228,3750599907.58,4.23,1.72,1.5,2.72
2023-02-09,002466,87.65,87.88,87.99,86.3,246119,2257553874.1,1.9,-1.14,-1.01,1.67
2023-02-10,002466,87.5,85.5,87.5,85.21,273855,2476148906.76,2.61,-2.71,-2.38,1.86
2023-02-13,002466,85.15,85.35,86.1,84.76,168529,1510895356.74,1.57,-0.18,-0.15,1.14
2023-02-14,002466,85.38,84.83,85.82,84.15,170444,1517083296.06,1.96,-0.61,-0.52,1.16
2023-02-15,002466,85.07,83.87,85.63,83.68,170427,1511560558.18,2.3,-1.13,-0.96,1.16
2023-02-16,002466,83.87,81.41,84.15,80.68,349351,3031283395.45,4.14,-2.93,-2.46,2.37
2023-02-17,002466,81.41,79.2,81.63,79.18,303252,2562996844.73,3.01,-2.71,-2.21,2.06
2023-02-20,002466,77.46,78.63,78.63,75.81,396077,3223987061.63,3.56,-0.72,-0.57,2.69
2023-02-21,002466,78.23,78.76,79.27,77.2,317414,2625929340.79,2.63,0.17,0.13,2.15
2023-02-22,002466,77.67,77.68,78.53,77.2,187439,1540882897.59,1.69,-1.37,-1.08,1.27
2023-02-23,002466,77.63,78.36,78.73,77.57,181182,1496062649.02,1.49,0.88,0.68,1.23
2023-02-24,002466,79.13,77.9,79.95,77.34,213865,1769673489.79,3.33,-0.59,-0.46,1.45
2023-02-27,002466,77.64,78.15,79.52,77.64,229792,1905364528.42,2.41,0.32,0.25,1.56
2023-02-28,002466,78.13,77.64,78.14,76.65,199173,1625322061.54,1.91,-0.65,-0.51,1.35
2023-03-01,002466,77.56,77.75,78.03,76.87,163383,1338701148.43,1.49,0.14,0.11,1.11
2023-03-02,002466,77.95,76.2,78.02,76.18,209407,1698198183.36,2.37,-1.99,-1.55,1.42
2023-03-03,002466,75.95,75.88,76.85,75.45,204700,1642387769.69,1.84,-0.42,-0.32,1.39
2023-03-06,002466,75.95,76.83,77.48,74.47,279732,2245828794.49,3.97,1.25,0.95,1.9
2023-03-07,002466,76.62,75.36,76.65,75.3,175670,1409516350.24,1.76,-1.91,-1.47,1.19
2023-03-08,002466,74.75,75.01,75.22,74.25,132724,1049278531.29,1.29,-0.46,-0.35,0.9
2023-03-09,002466,75.01,75.76,76.77,74.83,191897,1542421387.27,2.59,1.0,0.75,1.3
2023-03-10,002466,74.85,73.98,74.89,73.65,188312,1478716798.01,1.64,-2.35,-1.78,1.28
2023-03-13,002466,73.16,72.67,73.85,70.94,254879,1954421158.02,3.93,-1.77,-1.31,1.73
2023-03-14,002466,72.43,72.65,73.84,70.33,300913,2290689291.41,4.83,-0.03,-0.02,2.04
2023-03-15,002466,72.66,71.75,73.66,71.75,171118,1316926311.06,2.63,-1.24,-0.9,1.16
2023-03-16,002466,70.15,69.54,71.33,69.51,219340,1636061951.94,2.54,-3.08,-2.21,1.49
2023-03-17,002466,70.35,70.33,71.55,69.93,217680,1634146063.02,2.33,1.14,0.79,1.48
2023-03-20,002466,70.29,70.68,71.34,69.11,199773,1491629969.02,3.17,0.5,0.35,1.35
2023-03-21,002466,70.99,72.64,72.64,70.43,282113,2145214419.63,3.13,2.77,1.96,1.91
2023-03-22,002466,72.83,72.64,73.87,71.94,251039,1938530720.39,2.66,0.0,0.0,1.7
2023-03-23,002466,71.75,72.33,72.62,71.65,158066,1208020489.2,1.34,-0.43,-0.31,1.07
2023-03-24,002466,72.41,71.79,72.84,71.53,167214,1279013856.76,1.81,-0.75,-0.54,1.13
2023-03-27,002466,71.56,72.03,72.15,70.7,187901,1425345314.61,2.02,0.33,0.24,1.27
