date,股票代码,open,close,high,low,volume,amount,振幅,涨跌幅,涨跌额,turnover
2023-01-03,600690,21.81,21.79,21.92,21.43,286575,695536556.0,2.24,-0.41,-0.09,0.45
2023-01-04,600690,22.12,22.28,22.6,21.75,333035,828219278.0,3.9,2.25,0.49,0.53
2023-01-05,600690,22.59,23.13,23.37,22.39,400156,1027120430.0,4.4,3.82,0.85,0.63
2023-01-06,600690,23.14,23.06,23.36,22.78,327424,839578468.0,2.51,-0.3,-0.07,0.52
2023-01-09,600690,23.17,22.98,23.29,22.92,177729,456134058.0,1.6,-0.35,-0.08,0.28
2023-01-10,600690,22.88,23.17,23.42,22.85,156341,403378387.0,2.48,0.83,0.19,0.25
2023-01-11,600690,23.17,23.5,23.7,22.97,249388,650940192.0,3.15,1.42,0.33,0.4
2023-01-12,600690,23.48,23.16,23.6,23.02,233021,600195706.0,2.47,-1.45,-0.34,0.37
2023-01-13,600690,23.32,23.81,23.82,23.08,286116,747021533.0,3.2,2.81,0.65,0.45
2023-01-16,600690,23.8,24.64,24.87,23.72,431369,1163292060.0,4.83,3.49,0.83,0.68
2023-01-17,600690,24.47,24.36,24.82,24.13,265448,714489764.0,2.8,-1.14,-0.28,0.42
2023-01-18,600690,24.36,23.97,24.51,23.91,190788,508016969.0,2.46,-1.6,-0.39,0.3
2023-01-19,600690,24.1,23.78,24.11,23.53,223566,587823837.0,2.42,-0.79,-0.19,0.35
2023-01-20,600690,23.84,23.81,23.97,23.51,240186,633836252.0,1.93,0.13,0.03,0.38
2023-01-30,600690,24.22,23.57,24.28,23.41,345948,913590877.0,3.65,-1.01,-0.24,0.55
2023-01-31,600690,23.58,23.12,23.91,23.04,300740,778929036.0,3.69,-1.91,-0.45,0.48
2023-02-01,600690,23.21,23.18,23.48,23.0,324429,834877970.0,2.08,0.26,0.06,0.51
2023-02-02,600690,23.28,23.78,23.86,23.13,359769,941009581.0,3.15,2.59,0.6,0.57
2023-02-03,600690,23.42,23.33,23.67,23.2,243615,631131222.0,1.98,-1.89,-0.45,0.39
2023-02-06,600690,23.19,22.91,23.31,22.72,250153,636802060.0,2.53,-1.8,-0.42,0.4
2023-02-07,600690,22.96,23.31,23.62,22.95,180401,467125075.0,2.92,1.75,0.4,0.29
2023-02-08,600690,23.32,23.58,23.73,23.18,226232,591322885.0,2.36,1.16,0.27,0.36
2023-02-09,600690,23.59,23.7,23.92,23.37,202424,531927248.0,2.33,0.51,0.12,0.32
2023-02-10,600690,23.8,23.58,23.84,23.49,126402,331154998.0,1.48,-0.51,-0.12,0.2
