date,股票代码,open,close,high,low,volume,amount,振幅,涨跌幅,涨跌额,turnover
2023-01-03,600298,43.69,42.45,43.83,42.08,95035,418727662.0,4.01,-2.82,-1.23,1.1
2023-01-04,600298,42.45,42.63,42.94,42.12,51778,228767935.0,1.93,0.42,0.18,0.6
2023-01-05,600298,42.73,42.86,43.81,42.56,119745,534262351.0,2.93,0.54,0.23,1.39
2023-01-06,600298,42.9,41.2,42.9,40.76,214833,917041777.0,4.99,-3.87,-1.66,2.5
2023-01-09,600298,41.06,41.62,41.82,40.97,104722,450158094.0,2.06,1.02,0.42,1.22
2023-01-10,600298,41.53,42.03,42.39,41.26,83155,361293314.0,2.72,0.99,0.41,0.97
2023-01-11,600298,41.91,41.72,42.22,41.29,52255,225464359.0,2.21,-0.74,-0.31,0.61
2023-01-12,600298,41.69,41.12,41.9,41.02,49996,214432973.0,2.11,-1.44,-0.6,0.58
2023-01-13,600298,41.22,42.32,42.81,41.06,93717,409491360.0,4.26,2.92,1.2,1.09
2023-01-16,600298,42.26,42.14,42.77,41.97,101059,443265871.0,1.89,-0.43,-0.18,1.17
2023-01-17,600298,42.13,42.09,42.45,41.75,58770,255614580.0,1.66,-0.12,-0.05,0.68
2023-01-18,600298,42.09,41.76,42.68,41.67,47560,207496732.0,2.4,-0.78,-0.33,0.55
2023-01-19,600298,41.74,41.41,41.75,41.12,66274,283841705.0,1.51,-0.84,-0.35,0.77
2023-01-20,600298,41.41,41.46,41.63,41.22,42191,181305568.0,0.99,0.12,0.05,0.49
2023-01-30,600298,41.93,40.68,42.0,40.46,117800,502565886.0,3.71,-1.88,-0.78,1.37
2023-01-31,600298,40.71,40.04,40.9,39.92,90202,377356265.0,2.41,-1.57,-0.64,1.05
2023-02-01,600298,40.04,40.61,40.72,40.01,80748,339125836.0,1.77,1.42,0.57,0.94
2023-02-02,600298,40.71,40.64,40.86,40.36,71823,302759859.0,1.23,0.07,0.03,0.83
2023-02-03,600298,40.61,40.23,40.61,39.74,70992,295246969.0,2.14,-1.01,-0.41,0.82
2023-02-06,600298,39.84,40.03,40.51,39.41,96243,399285068.0,2.73,-0.5,-0.2,1.12
2023-02-07,600298,39.99,39.48,40.26,39.32,107668,443113797.0,2.35,-1.37,-0.55,1.25
2023-02-08,600298,39.54,39.5,39.81,39.36,81615,335266007.0,1.14,0.05,0.02,0.95
2023-02-09,600298,39.46,39.74,40.13,39.26,169003,696022673.0,2.2,0.61,0.24,1.96
2023-02-10,600298,39.86,40.48,40.64,39.75,127383,531999220.0,2.24,1.86,0.74,1.48
2023-02-13,600298,40.51,40.75,41.14,40.51,114978,486882864.0,1.56,0.67,0.27,1.34
2023-02-14,600298,41.22,41.12,41.29,40.65,87343,371421874.0,1.57,0.91,0.37,1.01
2023-02-15,600298,41.06,40.4,41.13,40.19,92687,389409230.0,2.29,-1.75,-0.72,1.08
2023-02-16,600298,40.46,39.96,41.08,39.66,100987,423957060.0,3.51,-1.09,-0.44,1.17
2023-02-17,600298,39.96,40.96,42.12,39.95,183506,785725501.0,5.43,2.5,1.0,2.13
2023-02-20,600298,41.06,40.27,41.23,39.93,214051,894579965.0,3.17,-1.68,-0.69,2.49
2023-02-21,600298,40.31,39.76,40.41,39.56,161488,666754625.0,2.11,-1.27,-0.51,1.88
2023-02-22,600298,39.47,39.72,39.91,39.36,76393,314843257.0,1.38,-0.1,-0.04,0.89
2023-02-23,600298,39.61,39.48,40.32,39.31,119202,491367127.0,2.54,-0.6,-0.24,1.38
2023-02-24,600298,39.56,38.66,39.62,38.6,121849,491886801.0,2.58,-2.08,-0.82,1.42
2023-02-27,600298,38.47,38.62,39.15,38.27,112676,453111586.0,2.28,-0.1,-0.04,1.31
2023-02-28,600298,38.65,38.9,39.11,38.54,65480,263916592.0,1.48,0.73,0.28,0.76
2023-03-01,600298,38.95,39.0,39.1,38.77,68808,278519706.0,0.85,0.26,0.1,0.8
2023-03-02,600298,38.98,38.63,39.0,38.5,83895,337237931.0,1.28,-0.95,-0.37,0.97
2023-03-03,600298,38.65,38.5,38.85,38.34,81800,327419085.0,1.32,-0.34,-0.13,0.95
2023-03-06,600298,38.5,38.23,38.61,38.11,86612,345117361.0,1.3,-0.7,-0.27,1.01
2023-03-07,600298,38.34,37.46,38.34,37.41,103373,406494805.0,2.43,-2.01,-0.77,1.2
2023-03-08,600298,37.42,37.86,37.86,36.96,102381,397978270.0,2.4,1.07,0.4,1.19
2023-03-09,600298,37.86,37.24,37.94,37.17,77106,300121225.0,2.03,-1.64,-0.62,0.9
2023-03-10,600298,37.04,37.85,38.32,36.87,101804,398205341.0,3.89,1.64,0.61,1.18
2023-03-13,600298,37.74,38.11,38.5,37.38,97644,386442290.0,2.96,0.69,0.26,1.13
2023-03-14,600298,38.12,37.85,38.31,37.54,53836,212242152.0,2.02,-0.68,-0.26,0.63
2023-03-15,600298,38.09,38.01,38.48,37.85,68735,272559613.0,1.66,0.42,0.16,0.8
2023-03-16,600298,37.96,37.66,38.26,37.54,52866,208012938.0,1.89,-0.92,-0.35,0.61
2023-03-17,600298,37.66,37.04,37.86,36.95,92482,359249241.0,2.42,-1.65,-0.62,1.07
2023-03-20,600298,36.97,37.11,37.41,36.61,44666,172482864.0,2.16,0.19,0.07,0.52
2023-03-21,600298,37.14,38.4,38.46,37.01,137267,544504437.0,3.91,3.48,1.29,1.59
2023-03-22,600298,38.51,38.8,39.2,38.48,132914,537367214.0,1.88,1.04,0.4,1.54
2023-03-23,600298,38.71,38.86,39.3,38.36,72925,295617708.0,2.42,0.15,0.06,0.85
2023-03-24,600298,38.74,38.54,39.06,38.38,53719,215869575.0,1.75,-0.82,-0.32,0.62
2023-03-27,600298,38.54,38.18,38.54,37.96,63884,253481628.0,1.5,-0.93,-0.36,0.74
2023-03-28,600298,38.18,38.16,38.84,38.09,57251,228331322.0,1.96,-0.05,-0.02,0.67
2023-03-29,600298,38.34,38.45,38.74,38.14,56120,224470647.0,1.57,0.76,0.29,0.65
2023-03-30,600298,38.43,38.66,38.85,37.99,61679,246677157.0,2.24,0.55,0.21,0.72
2023-03-31,600298,39.46,40.21,40.86,39.12,264967,1105471363.0,4.5,4.01,1.55,3.08
2023-04-03,600298,40.12,39.24,40.26,38.86,191915,783063170.0,3.48,-2.41,-0.97,2.23
2023-04-04,600298,39.05,39.38,39.63,38.92,105398,430777953.0,1.81,0.36,0.14,1.22
2023-04-06,600298,39.45,39.06,39.45,38.64,95359,386368172.0,2.06,-0.81,-0.32,1.11
2023-04-07,600298,38.77,39.35,39.6,38.74,66127,270173130.0,2.2,0.74,0.29,0.77
2023-04-10,600298,39.3,39.16,39.46,38.89,56689,230537771.0,1.45,-0.48,-0.19,0.66
2023-04-11,600298,40.06,39.68,40.96,39.57,176068,735427888.0,3.55,1.33,0.52,2.05
2023-04-12,600298,39.89,38.99,39.89,38.88,93465,380561484.0,2.55,-1.74,-0.69,1.09
2023-04-13,600298,38.91,39.1,39.56,38.57,74705,302768715.0,2.54,0.28,0.11,0.87
2023-04-14,600298,39.12,38.34,39.19,38.17,108968,436463627.0,2.61,-1.94,-0.76,1.27
2023-04-17,600298,38.26,38.46,38.76,38.26,87117,348087997.0,1.3,0.31,0.12,1.01
2023-04-18,600298,38.37,39.43,39.55,38.29,119080,483996439.0,3.28,2.52,0.97,1.38
2023-04-19,600298,39.46,38.74,39.54,38.59,81199,328368365.0,2.41,-1.75,-0.69,0.94
2023-04-20,600298,38.64,38.1,38.8,37.86,84739,336702782.0,2.43,-1.65,-0.64,0.98
2023-04-21,600298,38.11,38.44,39.1,38.09,106172,427831772.0,2.65,0.89,0.34,1.23
2023-04-24,600298,38.41,37.34,38.43,37.1,105144,410445334.0,3.46,-2.86,-1.1,1.22
2023-04-25,600298,37.27,37.65,37.75,36.96,62684,243701854.0,2.12,0.83,0.31,0.73
2023-04-26,600298,37.63,37.5,37.66,36.99,67252,261184171.0,1.78,-0.4,-0.15,0.78
2023-04-27,600298,37.48,37.84,38.04,37.29,62516,245287780.0,2.0,0.91,0.34,0.73
2023-04-28,600298,37.75,38.46,38.58,37.74,70020,277859125.0,2.22,1.64,0.62,0.81
2023-05-04,600298,38.46,38.09,38.76,37.63,107550,426525552.0,2.94,-0.96,-0.37,1.25
2023-05-05,600298,37.94,37.88,38.19,37.28,73494,288282038.0,2.39,-0.55,-0.21,0.85
2023-05-08,600298,37.8,37.65,37.99,37.16,67294,262569038.0,2.19,-0.61,-0.23,0.78
2023-05-09,600298,37.51,37.38,38.2,37.31,63801,250225554.0,2.36,-0.72,-0.27,0.74
2023-05-10,600298,37.43,37.46,37.65,37.24,49427,192437811.0,1.1,0.21,0.08,0.57
2023-05-11,600298,37.47,37.7,38.02,37.25,65823,258752249.0,2.06,0.64,0.24,0.76
2023-05-12,600298,37.61,37.29,37.85,37.09,55332,215269309.0,2.02,-1.09,-0.41,0.64
2023-05-15,600298,37.12,37.93,38.01,37.07,66780,261683176.0,2.52,1.72,0.64,0.77
2023-05-16,600298,38.06,37.63,38.12,37.44,38798,152157746.0,1.79,-0.79,-0.3,0.45
2023-05-17,600298,37.63,37.22,37.68,36.88,70728,274052155.0,2.13,-1.09,-0.41,0.82
2023-05-18,600298,37.12,36.64,37.25,36.49,67509,258614623.0,2.04,-1.56,-0.58,0.78
2023-05-19,600298,36.46,37.15,37.55,36.31,74322,287292858.0,3.38,1.39,0.51,0.86
2023-05-22,600298,37.21,38.03,38.25,36.99,80758,314367431.0,3.39,2.37,0.88,0.94
2023-05-23,600298,38.11,37.97,38.2,37.88,43890,171676933.0,0.84,-0.16,-0.06,0.51
2023-05-24,600298,37.77,37.34,37.97,37.26,43297,166632862.0,1.87,-1.66,-0.63,0.5
2023-05-25,600298,37.26,36.94,37.34,36.59,57543,218348224.0,2.01,-1.07,-0.4,0.67
2023-05-26,600298,36.97,37.06,37.3,36.76,30071,114469835.0,1.46,0.32,0.12,0.35
2023-05-29,600298,37.33,36.37,37.39,35.94,78248,292860420.0,3.91,-1.86,-0.69,0.91
2023-05-30,600298,36.3,35.86,36.34,35.35,69128,253932801.0,2.72,-1.4,-0.51,0.8
2023-05-31,600298,35.76,35.34,35.84,35.06,81140,295151948.0,2.18,-1.45,-0.52,0.94
2023-06-01,600298,35.36,35.8,36.11,35.34,47057,173527257.0,2.18,1.3,0.46,0.55
2023-06-02,600298,35.86,36.15,36.29,35.61,37343,138689772.0,1.9,0.98,0.35,0.43
2023-06-05,600298,36.16,35.39,36.16,35.36,53664,196283612.0,2.21,-2.1,-0.76,0.62
2023-06-06,600298,35.41,35.21,35.63,34.99,44915,163333576.0,1.81,-0.51,-0.18,0.52
2023-06-07,600298,35.21,34.95,35.41,34.77,50335,181083105.0,1.82,-0.74,-0.26,0.58
2023-06-08,600298,34.78,35.08,35.21,34.77,43632,157005202.0,1.26,0.37,0.13,0.51
2023-06-09,600298,35.08,35.59,35.68,34.87,78707,286582027.0,2.31,1.45,0.51,0.91
2023-06-12,600298,35.29,36.27,36.82,35.06,83738,310397359.0,4.95,1.91,0.68,0.97
2023-06-13,600298,36.26,35.82,36.26,35.61,50244,185307800.0,1.79,-1.24,-0.45,0.58
2023-06-14,600298,35.84,35.99,36.46,35.66,91036,337399013.0,2.23,0.47,0.17,1.05
2023-06-15,600298,36.03,36.45,36.62,35.96,76630,286343084.0,1.83,1.28,0.46,0.89
2023-06-16,600298,36.59,36.16,36.61,35.9,75986,283071413.0,1.95,-0.8,-0.29,0.88
2023-06-19,600298,36.11,35.71,36.22,35.62,66889,246383224.0,1.66,-1.24,-0.45,0.77
2023-06-20,600298,35.71,35.9,36.25,35.56,45922,169571288.0,1.93,0.53,0.19,0.53
2023-06-21,600298,35.96,35.74,36.18,35.73,41832,154835820.0,1.25,-0.45,-0.16,0.48
2023-06-26,600298,35.56,35.36,35.75,34.69,69211,250314710.0,2.97,-1.06,-0.38,0.8
2023-06-27,600298,35.27,35.28,35.59,35.04,45886,166545216.0,1.56,-0.23,-0.08,0.53
2023-06-28,600298,35.24,35.91,36.14,35.24,67959,250651487.0,2.55,1.79,0.63,0.79
2023-06-29,600298,35.91,35.19,36.07,34.93,92687,336193038.0,3.17,-2.01,-0.72,1.07
2023-06-30,600298,35.2,35.17,35.52,34.99,59200,214682903.0,1.51,-0.06,-0.02,0.69
2023-07-03,600298,35.19,35.78,35.96,35.12,67995,249977436.0,2.39,1.73,0.61,0.79
2023-07-04,600298,35.72,35.81,35.85,35.41,34268,125698425.0,1.23,0.08,0.03,0.4
2023-07-05,600298,35.79,35.26,35.8,35.22,70948,258205694.0,1.62,-1.54,-0.55,0.82
2023-07-06,600298,35.16,34.96,35.36,34.7,78794,283374222.0,1.87,-0.85,-0.3,0.91
2023-07-07,600298,34.84,34.7,34.91,34.47,46602,166433807.0,1.26,-0.74,-0.26,0.54
2023-07-10,600298,34.77,34.84,35.14,34.76,33459,120336792.0,1.1,0.4,0.14,0.39
2023-07-11,600298,34.66,34.96,34.99,34.66,33293,119472364.0,0.95,0.34,0.12,0.39
2023-07-12,600298,34.98,34.71,35.08,34.7,27765,99602282.0,1.09,-0.72,-0.25,0.32
2023-07-13,600298,34.76,35.17,35.41,34.67,59367,214855184.0,2.13,1.33,0.46,0.69
2023-07-14,600298,35.18,34.97,35.26,34.68,59384,213078257.0,1.65,-0.57,-0.2,0.69
