date,股票代码,open,close,high,low,volume,amount,振幅,涨跌幅,涨跌额,turnover
2023-01-03,603259,77.3,78.13,78.85,75.85,181707,1477934229.0,3.87,0.89,0.69,0.71
2023-01-04,603259,78.74,79.04,80.24,78.44,173547,1437111164.0,2.3,1.16,0.91,0.68
2023-01-05,603259,80.12,84.41,85.71,79.15,427766,3706666512.0,8.3,6.79,5.37,1.67
2023-01-06,603259,83.85,84.01,84.62,83.07,247861,2167778475.0,1.84,-0.47,-0.4,0.97
2023-01-09,603259,84.09,85.83,87.09,83.94,235511,2104339843.0,3.75,2.17,1.82,0.92
2023-01-10,603259,86.44,85.97,86.83,85.04,148120,1327270681.0,2.09,0.16,0.14,0.58
2023-01-11,603259,85.9,86.0,88.22,85.83,195201,1769103269.0,2.78,0.03,0.03,0.76
2023-01-12,603259,87.17,87.36,89.02,86.74,200450,1830577052.0,2.65,1.58,1.36,0.78
2023-01-13,603259,87.54,87.44,87.84,86.17,197490,1787798346.0,1.91,0.09,0.08,0.77
2023-01-16,603259,87.55,94.62,96.34,87.34,501666,4857890331.0,10.29,8.21,7.18,1.96
2023-01-17,603259,94.44,92.1,95.14,90.76,326387,3138842106.0,4.63,-2.66,-2.52,1.28
2023-01-18,603259,91.67,91.17,91.94,90.32,137317,1298767576.0,1.76,-1.01,-0.93,0.54
2023-01-19,603259,90.98,93.93,95.24,89.92,288929,2794371823.0,5.84,3.03,2.76,1.13
2023-01-20,603259,93.64,93.94,95.94,93.04,159158,1563331932.0,3.09,0.01,0.01,0.62
2023-01-30,603259,96.44,92.78,96.44,92.52,213055,2076496370.0,4.17,-1.23,-1.16,0.83
2023-01-31,603259,93.04,89.69,94.79,89.47,235885,2226118540.0,5.73,-3.33,-3.09,0.92
2023-02-01,603259,89.79,90.32,90.42,88.45,161939,1508277700.0,2.2,0.7,0.63,0.63
2023-02-02,603259,90.59,91.44,93.87,89.24,205555,1965731585.0,5.13,1.24,1.12,0.8
2023-02-03,603259,90.67,90.24,91.4,89.42,110656,1036474219.0,2.17,-1.31,-1.2,0.43
2023-02-06,603259,89.04,87.88,89.05,85.95,247299,2243675848.0,3.44,-2.62,-2.36,0.97
2023-02-07,603259,88.36,88.14,89.68,87.13,129812,1193863199.0,2.9,0.3,0.26,0.51
2023-02-08,603259,88.44,87.17,89.83,86.99,118062,1081226087.0,3.22,-1.1,-0.97,0.46
2023-02-09,603259,86.52,87.76,88.04,86.44,100842,918291998.0,1.84,0.68,0.59,0.39
2023-02-10,603259,87.7,86.21,87.94,85.32,156139,1399374249.0,2.99,-1.77,-1.55,0.61
2023-02-13,603259,85.44,85.74,87.54,84.56,188009,1679166060.0,3.46,-0.55,-0.47,0.73
2023-02-14,603259,85.66,85.52,86.28,84.38,142694,1263777728.0,2.22,-0.26,-0.22,0.56
2023-02-15,603259,85.65,83.39,85.83,82.94,200283,1746758050.0,3.38,-2.49,-2.13,0.78
2023-02-16,603259,83.84,82.54,84.62,82.01,179908,1565511799.0,3.13,-1.02,-0.85,0.7
2023-02-17,603259,82.24,81.65,83.34,81.54,155069,1332888873.0,2.18,-1.08,-0.89,0.61
2023-02-20,603259,82.02,82.66,82.73,80.63,189017,1609771114.0,2.57,1.24,1.01,0.74
2023-02-21,603259,82.66,81.7,82.9,81.12,157963,1346592511.0,2.15,-1.16,-0.96,0.62
2023-02-22,603259,80.96,80.34,81.54,80.18,150439,1268063520.0,1.66,-1.66,-1.36,0.59
2023-02-23,603259,79.74,80.52,81.82,79.74,149751,1262456039.0,2.59,0.22,0.18,0.59
2023-02-24,603259,80.5,79.1,80.51,78.99,152491,1267217594.0,1.89,-1.76,-1.42,0.6
2023-02-27,603259,78.74,78.34,79.94,78.0,156228,1281218106.0,2.45,-0.96,-0.76,0.61
2023-02-28,603259,78.34,79.12,79.2,78.05,142977,1175978986.0,1.47,1.0,0.78,0.56
2023-03-01,603259,78.79,80.26,80.5,77.45,252480,2100512681.0,3.85,1.44,1.14,0.99
2023-03-02,603259,80.27,79.89,80.45,79.34,138773,1158149153.0,1.38,-0.46,-0.37,0.54
2023-03-03,603259,80.42,79.69,81.98,79.57,220031,1852316166.0,3.02,-0.25,-0.2,0.86
2023-03-06,603259,79.45,78.44,80.06,77.94,222873,1828302496.0,2.66,-1.57,-1.25,0.87
2023-03-07,603259,78.44,77.64,79.73,77.47,176907,1450321205.0,2.88,-1.02,-0.8,0.69
2023-03-08,603259,76.94,76.39,77.33,75.94,180974,1448645044.0,1.79,-1.61,-1.25,0.71
2023-03-09,603259,76.64,77.19,77.96,76.55,165599,1339650934.0,1.85,1.05,0.8,0.65
2023-03-10,603259,76.24,76.66,77.61,75.27,175742,1403970826.0,3.03,-0.69,-0.53,0.69
2023-03-13,603259,76.43,75.41,76.44,74.29,250036,1968091774.0,2.8,-1.63,-1.25,0.98
2023-03-14,603259,75.07,75.46,76.66,74.71,165996,1311494071.0,2.59,0.07,0.05,0.65
2023-03-15,603259,76.12,74.74,77.15,74.61,170474,1352391309.0,3.37,-0.95,-0.72,0.67
