date,股票代码,open,close,high,low,volume,amount,振幅,涨跌幅,涨跌额,turnover
2023-01-03,002594,82.73,84.09,84.57,80.6,121374,3108609040.59,4.79,1.41,1.17,1.04
2023-01-04,002594,83.93,83.63,84.09,82.76,72675,1881537611.89,1.58,-0.55,-0.46,0.62
2023-01-05,002594,84.77,85.62,86.46,84.28,118936,3143084205.35,2.61,2.38,1.99,1.02
2023-01-06,002594,86.57,86.0,87.66,85.63,138855,3726792588.77,2.37,0.44,0.38,1.19
2023-01-09,002594,86.6,85.06,86.6,84.69,114169,3020383479.88,2.22,-1.09,-0.94,0.98
2023-01-10,002594,84.61,86.13,87.12,83.03,173513,4568518534.9,4.81,1.26,1.07,1.49
2023-01-11,002594,85.56,86.93,87.6,84.4,128364,3429408754.48,3.72,0.93,0.8,1.1
2023-01-12,002594,87.77,89.7,92.08,87.5,223479,6213489747.34,5.27,3.19,2.77,1.92
2023-01-13,002594,89.73,90.12,90.57,88.93,128411,3556565563.29,1.83,0.47,0.42,1.1
2023-01-16,002594,90.12,88.53,90.19,87.93,165000,4536354778.25,2.51,-1.76,-1.59,1.42
2023-01-17,002594,88.53,87.26,88.76,86.91,111666,3020383061.27,2.09,-1.43,-1.27,0.96
2023-01-18,002594,87.21,86.93,88.1,86.09,86108,2315435132.64,2.3,-0.38,-0.33,0.74
2023-01-19,002594,86.56,87.43,87.55,86.1,81239,2185520061.14,1.67,0.58,0.5,0.7
2023-01-20,002594,87.6,87.29,87.89,86.27,104649,2819530181.01,1.85,-0.16,-0.14,0.9
2023-01-30,002594,92.26,91.26,93.26,90.93,281854,8014418507.92,2.67,4.55,3.97,2.42
2023-01-31,002594,92.26,92.53,93.53,90.73,187110,5339962478.48,3.07,1.39,1.27,1.61
2023-02-01,002594,93.26,98.71,98.71,92.64,272987,8144001077.42,6.56,6.68,6.18,2.34
2023-02-02,002594,99.22,98.14,99.31,97.25,148030,4485489933.08,2.09,-0.58,-0.57,1.27
2023-02-03,002594,97.25,95.6,97.25,94.86,152948,4517779880.13,2.44,-2.59,-2.54,1.31
2023-02-06,002594,94.49,93.92,94.49,93.13,100447,2906251550.27,1.42,-1.76,-1.68,0.86
2023-02-07,002594,94.59,93.6,94.76,93.13,76835,2223584357.9,1.74,-0.34,-0.32,0.66
2023-02-08,002594,93.6,92.48,93.6,91.53,92901,2653105085.39,2.21,-1.2,-1.12,0.8
2023-02-09,002594,91.93,93.37,93.54,91.36,90649,2602093563.52,2.36,0.96,0.89,0.78
2023-02-10,002594,92.56,91.22,92.56,90.6,129708,3659502383.76,2.1,-2.3,-2.15,1.11
2023-02-13,002594,90.27,91.37,91.69,89.62,93461,2628940179.13,2.27,0.16,0.15,0.8
2023-02-14,002594,91.93,91.25,92.1,90.3,73644,2068766543.49,1.97,-0.13,-0.12,0.63
2023-02-15,002594,91.6,90.26,91.9,90.12,90832,2549250813.75,1.95,-1.08,-0.99,0.78
2023-02-16,002594,90.6,89.6,91.19,88.88,103348,2883947589.31,2.56,-0.73,-0.66,0.89
2023-02-17,002594,89.43,87.82,89.96,87.69,100997,2764372531.12,2.53,-1.99,-1.78,0.87
2023-02-20,002594,87.79,88.2,88.36,86.26,130701,3524868434.68,2.39,0.43,0.38,1.12
2023-02-21,002594,87.93,88.85,89.45,87.36,113690,3115649014.03,2.37,0.74,0.65,0.98
2023-02-22,002594,87.9,87.4,88.14,86.9,85088,2301668445.48,1.4,-1.63,-1.45,0.73
2023-02-23,002594,87.23,87.41,87.82,86.76,100358,2705234150.25,1.21,0.01,0.01,0.86
2023-02-24,002594,86.94,86.46,87.22,86.26,66868,1790064871.94,1.1,-1.09,-0.95,0.57
2023-02-27,002594,85.6,83.87,85.89,83.26,169704,4428436083.08,3.04,-3.0,-2.59,1.46
2023-02-28,002594,84.26,84.2,84.6,83.12,120330,3122819223.88,1.76,0.39,0.33,1.03
2023-03-01,002594,84.18,85.76,86.11,83.18,143658,3781045100.69,3.48,1.85,1.56,1.23
2023-03-02,002594,85.97,85.17,86.64,84.6,114905,3043464760.13,2.38,-0.69,-0.59,0.99
