date,股票代码,open,close,high,low,volume,amount,振幅,涨跌幅,涨跌额,turnover
2023-01-03,000333,42.55,42.43,42.78,41.78,163628,846525405.02,2.36,0.19,0.08,0.24
2023-01-04,000333,42.24,44.3,44.38,42.2,261341,1390708574.95,5.14,4.41,1.87,0.38
2023-01-05,000333,44.55,45.46,45.54,44.5,294217,1608128838.06,2.35,2.62,1.16,0.43
2023-01-06,000333,45.52,44.56,45.71,44.46,195001,1058139217.16,2.75,-1.98,-0.9,0.28
2023-01-09,000333,44.65,44.66,45.0,43.95,204277,1101325466.48,2.36,0.22,0.1,0.3
2023-01-10,000333,44.54,44.05,44.95,43.98,154340,829875435.25,2.17,-1.37,-0.61,0.23
2023-01-11,000333,44.0,45.05,45.73,43.95,214610,1171606255.18,4.04,2.27,1.0,0.31
2023-01-12,000333,44.85,45.32,45.55,44.56,145818,797908669.91,2.2,0.6,0.27,0.21
2023-01-13,000333,45.42,46.5,46.55,45.05,265803,1471250757.18,3.31,2.6,1.18,0.39
2023-01-16,000333,46.58,48.25,48.91,46.57,330181,1899010907.45,5.03,3.76,1.75,0.48
2023-01-17,000333,48.24,48.55,48.73,47.7,188114,1087194816.99,2.13,0.62,0.3,0.27
2023-01-18,000333,48.55,48.15,49.05,47.92,130358,751785488.09,2.33,-0.82,-0.4,0.19
2023-01-19,000333,48.01,47.93,48.1,47.25,194679,1110365666.91,1.77,-0.46,-0.22,0.28
2023-01-20,000333,48.01,47.63,48.39,47.51,108608,621198692.31,1.84,-0.63,-0.3,0.16
2023-01-30,000333,47.99,46.2,48.63,46.14,256196,1445902234.07,5.23,-3.0,-1.43,0.37
2023-01-31,000333,45.95,45.75,46.7,45.55,232598,1290578245.2,2.49,-0.97,-0.45,0.34
2023-02-01,000333,45.84,46.05,46.54,45.0,267247,1474820029.11,3.37,0.66,0.3,0.39
2023-02-02,000333,46.0,44.51,46.15,44.17,367678,1990832646.72,4.3,-3.34,-1.54,0.54
2023-02-03,000333,44.25,43.86,44.5,43.41,208300,1109569943.18,2.45,-1.46,-0.65,0.3
2023-02-06,000333,43.36,41.8,43.36,41.63,421857,2172641978.93,3.94,-4.7,-2.06,0.62
2023-02-07,000333,41.91,42.05,42.25,41.65,209009,1075310677.24,1.44,0.6,0.25,0.3
2023-02-08,000333,41.94,41.56,42.05,41.41,191018,976761616.35,1.52,-1.17,-0.49,0.28
2023-02-09,000333,41.35,42.08,42.28,41.04,227383,1167989708.86,2.98,1.25,0.52,0.33
2023-02-10,000333,41.9,42.17,42.3,41.84,139889,720948239.08,1.09,0.21,0.09,0.2
2023-02-13,000333,42.05,42.99,43.13,41.58,306391,1588991528.56,3.68,1.94,0.82,0.45
2023-02-14,000333,43.0,42.76,43.2,42.36,214375,1116499049.93,1.95,-0.54,-0.23,0.31
2023-02-15,000333,42.75,41.9,42.76,41.73,179488,924114015.39,2.41,-2.01,-0.86,0.26
2023-02-16,000333,41.65,41.83,42.3,41.35,216987,1115558778.34,2.27,-0.17,-0.07,0.32
2023-02-17,000333,41.6,41.93,42.05,41.57,158066,811189152.47,1.15,0.24,0.1,0.23
2023-02-20,000333,42.05,43.85,44.24,41.66,383136,2019572888.96,6.15,4.58,1.92,0.56
2023-02-21,000333,43.85,44.09,44.35,43.28,256493,1369820913.57,2.44,0.55,0.24,0.37
2023-02-22,000333,43.55,43.33,43.73,42.96,229115,1208465937.51,1.75,-1.72,-0.76,0.33
2023-02-23,000333,43.34,43.92,44.43,43.34,240107,1283774546.62,2.52,1.36,0.59,0.35
2023-02-24,000333,43.73,43.53,43.94,43.37,169278,898514540.18,1.3,-0.89,-0.39,0.25
2023-02-27,000333,43.15,42.95,43.53,42.41,169471,888727920.68,2.57,-1.33,-0.58,0.25
2023-02-28,000333,42.57,43.01,43.69,42.57,194045,1019960547.49,2.61,0.14,0.06,0.28
2023-03-01,000333,43.06,45.17,45.54,43.06,432975,2350199969.15,5.77,5.02,2.16,0.63
2023-03-02,000333,45.15,45.4,46.23,44.7,255490,1408679946.1,3.39,0.51,0.23,0.37
2023-03-03,000333,45.8,45.75,46.39,45.21,197415,1090871927.34,2.6,0.77,0.35,0.29
2023-03-06,000333,45.39,44.38,45.55,44.36,259357,1403695330.05,2.6,-2.99,-1.37,0.38
2023-03-07,000333,44.39,43.41,44.92,43.25,194738,1041648711.51,3.76,-2.19,-0.97,0.28
2023-03-08,000333,43.2,42.84,43.35,42.62,144948,759112018.2,1.68,-1.31,-0.57,0.21
2023-03-09,000333,42.84,43.25,43.8,42.82,130131,688042449.66,2.29,0.96,0.41,0.19
2023-03-10,000333,42.79,41.7,43.05,41.57,192134,991798893.83,3.42,-3.58,-1.55,0.28
2023-03-13,000333,41.56,42.61,42.79,41.55,194837,1009855801.36,2.97,2.18,0.91,0.28
2023-03-14,000333,42.27,41.7,42.46,41.25,165011,844706514.89,2.84,-2.14,-0.91,0.24
2023-03-15,000333,42.05,41.01,42.18,40.95,209456,1067097770.98,2.95,-1.65,-0.69,0.31
2023-03-16,000333,40.63,40.59,40.94,40.2,121820,610120756.06,1.8,-1.02,-0.42,0.18
2023-03-17,000333,41.05,40.88,41.73,40.61,201231,1018389815.29,2.76,0.71,0.29,0.29
2023-03-20,000333,40.73,40.99,41.68,40.65,163015,826038622.5,2.52,0.27,0.11,0.24
2023-03-21,000333,41.1,42.65,42.69,41.1,231466,1191368462.37,3.88,4.05,1.66,0.34
2023-03-22,000333,42.75,42.25,42.82,41.85,135542,700825341.29,2.27,-0.94,-0.4,0.2
2023-03-23,000333,42.03,42.37,42.55,41.94,123790,641022828.95,1.44,0.28,0.12,0.18
2023-03-24,000333,42.37,42.64,42.72,42.19,132776,689957504.0,1.25,0.64,0.27,0.19
2023-03-27,000333,42.64,42.4,43.01,42.25,127683,663222019.69,1.78,-0.56,-0.24,0.19
2023-03-28,000333,42.25,41.64,42.63,41.61,128679,660858734.15,2.41,-1.79,-0.76,0.19
2023-03-29,000333,41.93,41.95,42.12,41.65,128030,656903324.57,1.13,0.74,0.31,0.19
2023-03-30,000333,41.9,45.02,45.35,41.85,571574,3061435505.47,8.34,7.32,3.07,0.83
2023-03-31,000333,44.66,44.36,45.17,43.91,277888,1500198904.14,2.8,-1.47,-0.66,0.41
2023-04-03,000333,45.55,45.24,45.95,44.75,373915,2056019794.59,2.71,1.98,0.88,0.55
2023-04-04,000333,45.05,45.18,45.27,44.3,179891,975597257.04,2.14,-0.13,-0.06,0.26
2023-04-06,000333,44.97,44.57,45.55,44.3,152435,827518348.18,2.77,-1.35,-0.61,0.22
2023-04-07,000333,44.46,45.23,45.82,44.46,158641,869954355.79,3.05,1.48,0.66,0.23
2023-04-10,000333,44.95,45.31,45.61,44.56,156493,853817627.03,2.32,0.18,0.08,0.23
2023-04-11,000333,44.96,46.39,46.92,44.95,324366,1815026842.84,4.35,2.38,1.08,0.47
2023-04-12,000333,46.39,46.05,47.3,45.95,223025,1251325789.31,2.91,-0.73,-0.34,0.33
2023-04-13,000333,45.6,44.69,45.84,44.69,182595,994810155.19,2.5,-2.95,-1.36,0.27
2023-04-14,000333,44.73,44.49,45.2,44.38,142124,771635251.9,1.83,-0.45,-0.2,0.21
2023-04-17,000333,44.46,45.97,46.13,44.44,262280,1444699532.06,3.8,3.33,1.48,0.38
2023-04-18,000333,45.75,47.33,47.95,45.72,387063,2197663192.06,4.85,2.96,1.36,0.56
2023-04-19,000333,47.33,46.63,47.8,46.6,191887,1084909580.88,2.54,-1.48,-0.7,0.28
2023-04-20,000333,46.73,47.59,48.59,46.73,367949,2114956905.28,3.99,2.06,0.96,0.53
2023-04-21,000333,47.95,47.4,49.15,47.3,398924,2311553652.07,3.89,-0.4,-0.19,0.58
2023-04-24,000333,46.75,47.58,49.3,46.56,339921,1960933653.82,5.78,0.38,0.18,0.49
2023-04-25,000333,47.55,48.2,48.59,46.2,429621,2450369690.61,5.02,1.3,0.62,0.62
2023-04-26,000333,47.57,47.25,47.9,46.52,239342,1357589706.8,2.86,-1.97,-0.95,0.35
2023-04-27,000333,46.72,47.81,48.3,46.72,157771,898336282.72,3.34,1.19,0.56,0.23
2023-04-28,000333,47.8,47.33,47.9,46.76,156906,891005834.71,2.38,-1.0,-0.48,0.23
2023-05-04,000333,47.77,47.13,49.0,46.4,268566,1525949937.48,5.49,-0.42,-0.2,0.39
2023-05-05,000333,46.95,45.88,46.95,44.63,342123,1879206731.19,4.92,-2.65,-1.25,0.5
2023-05-08,000333,45.88,45.56,46.54,45.02,208722,1151128787.42,3.31,-0.7,-0.32,0.3
2023-05-09,000333,45.35,45.35,46.11,44.56,181394,995439011.13,3.4,-0.46,-0.21,0.26
2023-05-10,000333,45.05,45.95,46.55,44.43,174626,965082241.01,4.67,1.32,0.6,0.25
2023-05-11,000333,46.1,46.0,47.27,45.89,126225,706491977.76,3.0,0.11,0.05,0.18
2023-05-12,000333,45.88,46.37,48.04,45.86,165590,935578508.15,4.74,0.8,0.37,0.24
2023-05-15,000333,46.41,47.14,47.29,45.56,140666,786956984.75,3.73,1.66,0.77,0.2
2023-05-16,000333,47.14,45.9,47.79,45.66,136126,760273937.11,4.52,-2.63,-1.24,0.2
2023-05-17,000333,45.77,45.57,46.95,45.36,90763,501402349.7,3.46,-0.72,-0.33,0.13
2023-05-18,000333,45.7,45.55,45.97,45.1,110695,609452710.03,1.91,-0.04,-0.02,0.16
2023-05-19,000333,45.21,46.35,47.41,45.21,203843,1140023138.6,4.83,1.76,0.8,0.3
2023-05-22,000333,46.35,47.26,47.5,46.35,151998,860397294.04,2.48,1.96,0.91,0.22
2023-05-23,000333,47.24,46.5,47.5,46.43,155851,878179041.78,2.26,-1.61,-0.76,0.23
2023-05-24,000333,46.37,44.15,46.44,44.05,266742,1447402650.34,5.14,-5.05,-2.35,0.39
2023-05-25,000333,43.95,44.56,45.04,43.23,171434,923732852.68,4.1,0.93,0.41,0.25
2023-05-26,000333,44.56,44.81,45.0,44.03,111661,602101037.87,2.18,0.56,0.25,0.16
2023-05-29,000333,44.82,44.0,45.24,43.63,174334,936727537.58,3.59,-1.81,-0.81,0.25
2023-05-30,000333,44.0,42.88,44.21,42.34,320846,1678415610.05,4.25,-2.55,-1.12,0.47
2023-05-31,000333,43.14,41.88,43.25,41.65,280650,1445385156.22,3.73,-2.33,-1.0,0.41
