date,股票代码,open,close,high,low,volume,amount,振幅,涨跌幅,涨跌额,turnover
2023-01-03,600276,38.06,37.88,38.49,37.55,257565,991614860.0,2.48,-0.24,-0.09,0.4
2023-01-04,600276,38.07,38.21,38.43,37.85,257668,997834534.0,1.53,0.87,0.33,0.4
2023-01-05,600276,38.44,38.99,39.31,38.15,408464,1613986781.0,3.04,2.04,0.78,0.64
2023-01-06,600276,39.14,38.75,39.28,38.65,200107,787437452.0,1.62,-0.62,-0.24,0.31
2023-01-09,600276,38.72,38.99,39.24,38.21,328360,1293593370.0,2.66,0.62,0.24,0.51
2023-01-10,600276,38.97,38.82,39.34,38.74,374508,1480991442.0,1.54,-0.44,-0.17,0.59
2023-01-11,600276,38.82,37.89,39.09,37.77,531573,2068893230.0,3.4,-2.4,-0.93,0.83
2023-01-12,600276,37.91,37.23,37.98,37.18,495277,1882797072.0,2.11,-1.74,-0.66,0.78
2023-01-13,600276,37.89,38.71,38.95,37.28,708163,2763485912.0,4.49,3.98,1.48,1.11
2023-01-16,600276,38.71,42.57,42.64,38.71,1378805,5856679147.0,10.15,9.97,3.86,2.16
2023-01-17,600276,42.23,41.62,42.77,41.32,844312,3578996621.0,3.41,-2.23,-0.95,1.32
2023-01-18,600276,41.72,41.01,42.1,40.77,541313,2257341222.0,3.2,-1.47,-0.61,0.85
2023-01-19,600276,41.6,43.08,44.21,41.1,1094864,4757344051.0,7.58,5.05,2.07,1.72
2023-01-20,600276,43.12,42.98,44.32,42.83,532465,2337576257.0,3.46,-0.23,-0.1,0.83
2023-01-30,600276,43.34,42.69,43.88,42.53,496623,2164334277.0,3.14,-0.67,-0.29,0.78
2023-01-31,600276,42.71,41.65,43.24,41.58,409176,1742218997.0,3.89,-2.44,-1.04,0.64
2023-02-01,600276,41.67,42.08,42.14,41.42,396414,1680608255.0,1.73,1.03,0.43,0.62
2023-02-02,600276,42.14,42.44,43.54,41.89,653487,2842278053.0,3.92,0.86,0.36,1.02
2023-02-03,600276,42.51,42.24,43.03,42.16,498018,2146527069.0,2.05,-0.47,-0.2,0.78
